facility_name,date,day_of_week,bucket_index_15,time_bucket_15,bucket_15_minute,avg_percent_full,avg_people,capacity,sample_count_within_bucket,source_first_timestamp
Main Gym Fitness Gym,2026-04-07,Tuesday,26,06:30,30,22.0,16.0,72,1,2026-04-07T06:30:05-07:00
Main Gym Fitness Gym,2026-04-07,Tuesday,27,06:45,45,1.0,1.0,72,1,2026-04-07T06:45:05-07:00
Main Gym Fitness Gym,2026-04-07,Tuesday,28,07:00,0,24.0,17.0,72,1,2026-04-07T07:00:05-07:00
Main Gym Fitness Gym,2026-04-07,Tuesday,29,07:15,15,11.0,8.0,72,1,2026-04-07T07:15:04-07:00
Main Gym Fitness Gym,2026-04-07,Tuesday,30,07:30,30,22.0,16.0,72,1,2026-04-07T07:30:04-07:00
Main Gym Fitness Gym,2026-04-07,Tuesday,31,07:45,45,14.0,10.0,72,1,2026-04-07T07:45:05-07:00
Main Gym Fitness Gym,2026-04-07,Tuesday,32,08:00,0,31.0,22.0,72,1,2026-04-07T08:00:07-07:00
Main Gym Fitness Gym,2026-04-07,Tuesday,33,08:15,15,25.0,18.0,72,1,2026-04-07T08:15:05-07:00
Main Gym Fitness Gym,2026-04-07,Tuesday,34,08:30,30,40.0,29.0,72,1,2026-04-07T08:30:04-07:00
Main Gym Fitness Gym,2026-04-07,Tuesday,35,08:45,45,19.0,14.0,72,1,2026-04-07T08:45:04-07:00
Main Gym Fitness Gym,2026-04-07,Tuesday,36,09:00,0,43.0,31.0,72,1,2026-04-07T09:00:06-07:00
Main Gym Fitness Gym,2026-04-07,Tuesday,37,09:15,15,31.0,22.0,72,1,2026-04-07T09:15:04-07:00
Main Gym Fitness Gym,2026-04-07,Tuesday,38,09:30,30,50.0,36.0,72,1,2026-04-07T09:30:05-07:00
Main Gym Fitness Gym,2026-04-07,Tuesday,39,09:45,45,28.0,20.0,72,1,2026-04-07T09:45:04-07:00
Main Gym Fitness Gym,2026-04-07,Tuesday,40,10:00,0,35.0,25.0,72,1,2026-04-07T10:00:06-07:00
Main Gym Fitness Gym,2026-04-07,Tuesday,41,10:15,15,36.0,26.0,72,1,2026-04-07T10:15:05-07:00
Main Gym Fitness Gym,2026-04-07,Tuesday,42,10:30,30,22.0,16.0,72,1,2026-04-07T10:30:05-07:00
Main Gym Fitness Gym,2026-04-07,Tuesday,43,10:45,45,38.0,27.0,72,1,2026-04-07T10:45:04-07:00
Main Gym Fitness Gym,2026-04-07,Tuesday,44,11:00,0,43.0,31.0,72,1,2026-04-07T11:00:05-07:00
Main Gym Fitness Gym,2026-04-07,Tuesday,45,11:15,15,46.0,33.0,72,1,2026-04-07T11:15:04-07:00
Main Gym Fitness Gym,2026-04-07,Tuesday,46,11:30,30,40.0,29.0,72,1,2026-04-07T11:30:04-07:00
Main Gym Fitness Gym,2026-04-07,Tuesday,47,11:45,45,49.0,35.0,72,1,2026-04-07T11:45:04-07:00
Main Gym Fitness Gym,2026-04-07,Tuesday,48,12:00,0,25.0,18.0,72,1,2026-04-07T12:00:04-07:00
Main Gym Fitness Gym,2026-04-07,Tuesday,49,12:15,15,50.0,36.0,72,1,2026-04-07T12:15:04-07:00
Main Gym Fitness Gym,2026-04-07,Tuesday,50,12:30,30,56.0,40.0,72,1,2026-04-07T12:30:05-07:00
Main Gym Fitness Gym,2026-04-07,Tuesday,51,12:45,45,33.0,24.0,72,1,2026-04-07T12:45:04-07:00
Main Gym Fitness Gym,2026-04-07,Tuesday,54,13:30,30,38.0,27.0,72,1,2026-04-07T13:30:06-07:00
Main Gym Fitness Gym,2026-04-07,Tuesday,55,13:45,45,42.0,30.0,72,1,2026-04-07T13:45:04-07:00
Main Gym Fitness Gym,2026-04-07,Tuesday,57,14:15,15,31.0,22.0,72,1,2026-04-07T14:15:03-07:00
Main Gym Fitness Gym,2026-04-07,Tuesday,58,14:30,30,32.0,23.0,72,1,2026-04-07T14:30:04-07:00
Main Gym Fitness Gym,2026-04-07,Tuesday,59,14:45,45,50.0,36.0,72,1,2026-04-07T14:45:04-07:00
Main Gym Fitness Gym,2026-04-07,Tuesday,60,15:00,0,42.0,30.0,72,1,2026-04-07T15:00:04-07:00
Main Gym Fitness Gym,2026-04-07,Tuesday,61,15:15,15,21.0,15.0,72,1,2026-04-07T15:15:03-07:00
Main Gym Fitness Gym,2026-04-07,Tuesday,62,15:30,30,43.0,31.0,72,1,2026-04-07T15:30:03-07:00
Main Gym Fitness Gym,2026-04-07,Tuesday,63,15:45,45,33.0,24.0,72,1,2026-04-07T15:45:04-07:00
Main Gym Fitness Gym,2026-04-07,Tuesday,64,16:00,0,47.0,34.0,72,1,2026-04-07T16:00:05-07:00
Main Gym Fitness Gym,2026-04-07,Tuesday,65,16:15,15,49.0,35.0,72,1,2026-04-07T16:15:04-07:00
Main Gym Fitness Gym,2026-04-07,Tuesday,66,16:30,30,42.0,30.0,72,1,2026-04-07T16:30:04-07:00
Main Gym Fitness Gym,2026-04-07,Tuesday,67,16:45,45,51.0,37.0,72,1,2026-04-07T16:45:04-07:00
Main Gym Fitness Gym,2026-04-07,Tuesday,68,17:00,0,50.0,36.0,72,1,2026-04-07T17:00:06-07:00
Main Gym Fitness Gym,2026-04-07,Tuesday,69,17:15,15,60.0,43.0,72,1,2026-04-07T17:15:04-07:00
Main Gym Fitness Gym,2026-04-07,Tuesday,70,17:30,30,46.0,33.0,72,1,2026-04-07T17:30:04-07:00
Main Gym Fitness Gym,2026-04-07,Tuesday,71,17:45,45,38.0,27.0,72,1,2026-04-07T17:45:05-07:00
Main Gym Fitness Gym,2026-04-07,Tuesday,72,18:00,0,58.0,42.0,72,1,2026-04-07T18:00:05-07:00
Main Gym Fitness Gym,2026-04-07,Tuesday,73,18:15,15,65.0,47.0,72,1,2026-04-07T18:15:03-07:00
Main Gym Fitness Gym,2026-04-07,Tuesday,74,18:30,30,46.0,33.0,72,1,2026-04-07T18:30:05-07:00
Main Gym Fitness Gym,2026-04-07,Tuesday,75,18:45,45,44.0,32.0,72,1,2026-04-07T18:45:05-07:00
Main Gym Fitness Gym,2026-04-07,Tuesday,76,19:00,0,36.0,26.0,72,1,2026-04-07T19:00:05-07:00
Main Gym Fitness Gym,2026-04-07,Tuesday,77,19:15,15,304.0,219.0,72,1,2026-04-07T19:15:05-07:00
Main Gym Fitness Gym,2026-04-07,Tuesday,78,19:30,30,28.0,20.0,72,1,2026-04-07T19:30:06-07:00
Main Gym Fitness Gym,2026-04-07,Tuesday,79,19:45,45,60.0,43.0,72,1,2026-04-07T19:45:04-07:00
Main Gym Fitness Gym,2026-04-07,Tuesday,80,20:00,0,68.0,49.0,72,1,2026-04-07T20:00:05-07:00
Main Gym Fitness Gym,2026-04-07,Tuesday,81,20:15,15,44.0,32.0,72,1,2026-04-07T20:15:04-07:00
Main Gym Fitness Gym,2026-04-07,Tuesday,82,20:30,30,19.0,14.0,72,1,2026-04-07T20:30:04-07:00
Main Gym Fitness Gym,2026-04-07,Tuesday,83,20:45,45,29.0,21.0,72,1,2026-04-07T20:45:06-07:00
Main Gym Fitness Gym,2026-04-07,Tuesday,84,21:00,0,39.0,28.0,72,1,2026-04-07T21:00:04-07:00
Main Gym Fitness Gym,2026-04-07,Tuesday,85,21:15,15,60.0,43.0,72,1,2026-04-07T21:15:03-07:00
Main Gym Fitness Gym,2026-04-07,Tuesday,86,21:30,30,53.0,38.0,72,1,2026-04-07T21:30:05-07:00
Main Gym Fitness Gym,2026-04-07,Tuesday,87,21:45,45,60.0,43.0,72,1,2026-04-07T21:45:04-07:00
Main Gym Fitness Gym,2026-04-07,Tuesday,88,22:00,0,50.0,36.0,72,1,2026-04-07T22:00:04-07:00
Main Gym Fitness Gym,2026-04-07,Tuesday,89,22:15,15,47.0,34.0,72,1,2026-04-07T22:15:04-07:00
Main Gym Fitness Gym,2026-04-07,Tuesday,90,22:30,30,42.0,30.0,72,1,2026-04-07T22:30:05-07:00
Main Gym Fitness Gym,2026-04-07,Tuesday,91,22:45,45,31.0,22.0,72,1,2026-04-07T22:45:04-07:00
Main Gym Fitness Gym,2026-04-08,Wednesday,37,09:15,15,33.5,24.0,72,2,2026-04-08T09:21:56-07:00
Main Gym Fitness Gym,2026-04-08,Wednesday,38,09:30,30,25.0,18.0,72,1,2026-04-08T09:30:04-07:00
Main Gym Fitness Gym,2026-04-08,Wednesday,56,14:00,0,39.0,28.0,72,1,2026-04-08T14:05:15-07:00
Main Gym Fitness Gym,2026-04-08,Wednesday,57,14:15,15,24.0,17.0,72,1,2026-04-08T14:15:04-07:00
Main Gym Fitness Gym,2026-04-08,Wednesday,58,14:30,30,49.0,35.0,72,1,2026-04-08T14:30:04-07:00
Main Gym Fitness Gym,2026-04-08,Wednesday,59,14:45,45,24.0,17.0,72,1,2026-04-08T14:45:03-07:00
Main Gym Fitness Gym,2026-04-08,Wednesday,60,15:00,0,65.0,47.0,72,1,2026-04-08T15:00:03-07:00
Main Gym Fitness Gym,2026-04-08,Wednesday,61,15:15,15,40.0,29.0,72,1,2026-04-08T15:15:03-07:00
Main Gym Fitness Gym,2026-04-08,Wednesday,62,15:30,30,53.0,38.0,72,1,2026-04-08T15:30:04-07:00
Main Gym Fitness Gym,2026-04-08,Wednesday,63,15:45,45,62.0,45.0,72,1,2026-04-08T15:45:03-07:00
Main Gym Fitness Gym,2026-04-08,Wednesday,64,16:00,0,92.0,66.0,72,1,2026-04-08T16:00:03-07:00
Main Gym Fitness Gym,2026-04-08,Wednesday,65,16:15,15,39.0,28.0,72,1,2026-04-08T16:15:04-07:00
Main Gym Fitness Gym,2026-04-08,Wednesday,67,16:45,45,60.0,43.0,72,1,2026-04-08T16:45:03-07:00
Main Gym Fitness Gym,2026-04-08,Wednesday,68,17:00,0,56.0,40.0,72,1,2026-04-08T17:00:04-07:00
Main Gym Fitness Gym,2026-04-08,Wednesday,69,17:15,15,46.0,33.0,72,1,2026-04-08T17:15:03-07:00
Main Gym Fitness Gym,2026-04-08,Wednesday,70,17:30,30,69.0,50.0,72,1,2026-04-08T17:30:03-07:00
Main Gym Fitness Gym,2026-04-08,Wednesday,71,17:45,45,54.0,39.0,72,1,2026-04-08T17:45:05-07:00
Main Gym Fitness Gym,2026-04-08,Wednesday,72,18:00,0,46.0,33.0,72,1,2026-04-08T18:00:04-07:00
Main Gym Fitness Gym,2026-04-08,Wednesday,73,18:15,15,29.0,21.0,72,1,2026-04-08T18:15:03-07:00
Main Gym Fitness Gym,2026-04-08,Wednesday,74,18:30,30,68.0,49.0,72,1,2026-04-08T18:30:04-07:00
Main Gym Fitness Gym,2026-04-08,Wednesday,75,18:45,45,50.0,36.0,72,1,2026-04-08T18:45:03-07:00
Main Gym Fitness Gym,2026-04-08,Wednesday,76,19:00,0,54.0,39.0,72,1,2026-04-08T19:00:04-07:00
Main Gym Fitness Gym,2026-04-08,Wednesday,77,19:15,15,46.0,33.0,72,1,2026-04-08T19:15:03-07:00
Main Gym Fitness Gym,2026-04-08,Wednesday,78,19:30,30,40.0,29.0,72,1,2026-04-08T19:30:03-07:00
Main Gym Fitness Gym,2026-04-08,Wednesday,79,19:45,45,36.0,26.0,72,1,2026-04-08T19:45:03-07:00
Main Gym Fitness Gym,2026-04-08,Wednesday,80,20:00,0,26.0,19.0,72,1,2026-04-08T20:00:03-07:00
Main Gym Fitness Gym,2026-04-08,Wednesday,81,20:15,15,21.0,15.0,72,1,2026-04-08T20:15:03-07:00
Main Gym Fitness Gym,2026-04-08,Wednesday,82,20:30,30,38.0,27.0,72,1,2026-04-08T20:30:03-07:00
Main Gym Fitness Gym,2026-04-08,Wednesday,83,20:45,45,61.0,44.0,72,1,2026-04-08T20:45:03-07:00
Main Gym Fitness Gym,2026-04-08,Wednesday,84,21:00,0,47.0,34.0,72,1,2026-04-08T21:00:04-07:00
Main Gym Fitness Gym,2026-04-08,Wednesday,85,21:15,15,29.0,21.0,72,1,2026-04-08T21:15:04-07:00
Main Gym Fitness Gym,2026-04-08,Wednesday,86,21:30,30,31.0,22.0,72,1,2026-04-08T21:30:04-07:00
Main Gym Fitness Gym,2026-04-08,Wednesday,87,21:45,45,54.0,39.0,72,1,2026-04-08T21:45:04-07:00
Main Gym Fitness Gym,2026-04-08,Wednesday,88,22:00,0,29.0,21.0,72,1,2026-04-08T22:00:04-07:00
Main Gym Fitness Gym,2026-04-08,Wednesday,89,22:15,15,60.0,43.0,72,1,2026-04-08T22:15:03-07:00
Main Gym Fitness Gym,2026-04-08,Wednesday,90,22:30,30,38.0,27.0,72,1,2026-04-08T22:30:04-07:00
Main Gym Fitness Gym,2026-04-08,Wednesday,91,22:45,45,19.0,14.0,72,1,2026-04-08T22:45:03-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,24,06:00,0,1.0,1.0,72,1,2026-04-09T06:00:03-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,25,06:15,15,6.0,4.0,72,1,2026-04-09T06:15:04-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,26,06:30,30,11.0,8.0,72,1,2026-04-09T06:30:03-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,27,06:45,45,15.0,11.0,72,1,2026-04-09T06:45:04-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,28,07:00,0,31.0,22.0,72,1,2026-04-09T07:00:04-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,29,07:15,15,12.0,9.0,72,1,2026-04-09T07:15:04-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,30,07:30,30,18.0,13.0,72,1,2026-04-09T07:30:04-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,31,07:45,45,31.0,22.0,72,1,2026-04-09T07:45:04-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,32,08:00,0,32.0,23.0,72,1,2026-04-09T08:00:04-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,33,08:15,15,15.0,11.0,72,1,2026-04-09T08:15:03-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,34,08:30,30,18.0,13.0,72,1,2026-04-09T08:30:03-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,35,08:45,45,39.0,28.0,72,1,2026-04-09T08:45:03-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,36,09:00,0,46.0,33.0,72,1,2026-04-09T09:00:04-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,37,09:15,15,21.0,15.0,72,1,2026-04-09T09:15:03-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,38,09:30,30,40.0,29.0,72,1,2026-04-09T09:30:03-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,39,09:45,45,38.0,27.0,72,1,2026-04-09T09:45:04-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,40,10:00,0,38.0,27.0,72,1,2026-04-09T10:00:04-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,41,10:15,15,29.0,21.0,72,1,2026-04-09T10:15:03-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,42,10:30,30,19.0,14.0,72,1,2026-04-09T10:30:04-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,43,10:45,45,24.0,17.0,72,1,2026-04-09T10:45:03-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,44,11:00,0,51.0,37.0,72,1,2026-04-09T11:00:04-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,45,11:15,15,42.0,30.0,72,1,2026-04-09T11:15:03-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,46,11:30,30,10.0,7.0,72,1,2026-04-09T11:30:03-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,47,11:45,45,29.0,21.0,72,1,2026-04-09T11:45:03-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,48,12:00,0,26.0,19.0,72,1,2026-04-09T12:00:03-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,49,12:15,15,31.0,22.0,72,1,2026-04-09T12:15:03-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,50,12:30,30,31.0,22.0,72,1,2026-04-09T12:30:03-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,51,12:45,45,36.0,26.0,72,1,2026-04-09T12:45:04-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,52,13:00,0,28.0,20.0,72,1,2026-04-09T13:00:03-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,53,13:15,15,40.0,29.0,72,1,2026-04-09T13:15:04-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,54,13:30,30,51.0,37.0,72,1,2026-04-09T13:30:04-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,55,13:45,45,32.0,23.0,72,1,2026-04-09T13:45:03-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,56,14:00,0,56.0,40.0,72,1,2026-04-09T14:00:03-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,57,14:15,15,58.0,42.0,72,1,2026-04-09T14:15:04-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,58,14:30,30,58.0,42.0,72,1,2026-04-09T14:30:03-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,59,14:45,45,26.0,19.0,72,1,2026-04-09T14:45:03-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,60,15:00,0,35.0,25.0,72,1,2026-04-09T15:00:04-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,61,15:15,15,90.0,65.0,72,1,2026-04-09T15:15:03-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,62,15:30,30,53.0,38.0,72,1,2026-04-09T15:30:04-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,63,15:45,45,39.0,28.0,72,1,2026-04-09T15:45:03-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,64,16:00,0,64.0,46.0,72,1,2026-04-09T16:00:03-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,65,16:15,15,23.5,17.0,72,2,2026-04-09T16:15:03-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,66,16:30,30,43.0,31.0,72,1,2026-04-09T16:30:03-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,67,16:45,45,57.0,41.0,72,1,2026-04-09T16:45:03-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,68,17:00,0,46.0,33.0,72,1,2026-04-09T17:00:03-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,69,17:15,15,28.0,20.0,72,1,2026-04-09T17:15:03-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,70,17:30,30,35.0,25.0,72,1,2026-04-09T17:30:03-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,71,17:45,45,76.0,55.0,72,1,2026-04-09T17:45:04-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,72,18:00,0,44.0,32.0,72,1,2026-04-09T18:00:03-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,73,18:15,15,53.0,38.0,72,1,2026-04-09T18:15:03-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,74,18:30,30,54.0,39.0,72,1,2026-04-09T18:30:03-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,75,18:45,45,49.0,35.0,72,1,2026-04-09T18:45:03-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,76,19:00,0,44.0,32.0,72,1,2026-04-09T19:00:03-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,77,19:15,15,43.0,31.0,72,1,2026-04-09T19:15:03-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,78,19:30,30,54.0,39.0,72,1,2026-04-09T19:30:03-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,79,19:45,45,44.0,32.0,72,1,2026-04-09T19:45:03-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,80,20:00,0,18.0,13.0,72,1,2026-04-09T20:00:04-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,81,20:15,15,33.0,24.0,72,1,2026-04-09T20:15:03-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,82,20:30,30,46.0,33.0,72,1,2026-04-09T20:30:03-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,83,20:45,45,38.0,27.0,72,1,2026-04-09T20:45:03-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,84,21:00,0,51.0,37.0,72,1,2026-04-09T21:00:03-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,85,21:15,15,40.0,29.0,72,1,2026-04-09T21:15:04-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,86,21:30,30,31.0,22.0,72,1,2026-04-09T21:30:05-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,87,21:45,45,40.0,29.0,72,1,2026-04-09T21:45:03-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,88,22:00,0,36.0,26.0,72,1,2026-04-09T22:00:04-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,89,22:15,15,35.0,25.0,72,1,2026-04-09T22:15:03-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,90,22:30,30,43.0,31.0,72,1,2026-04-09T22:30:03-07:00
Main Gym Fitness Gym,2026-04-09,Thursday,91,22:45,45,14.0,10.0,72,1,2026-04-09T22:45:03-07:00
Main Gym Fitness Gym,2026-04-10,Friday,24,06:00,0,1.0,1.0,72,1,2026-04-10T06:00:03-07:00
Main Gym Fitness Gym,2026-04-10,Friday,25,06:15,15,1.0,1.0,72,1,2026-04-10T06:15:03-07:00
Main Gym Fitness Gym,2026-04-10,Friday,26,06:30,30,12.0,9.0,72,1,2026-04-10T06:30:04-07:00
Main Gym Fitness Gym,2026-04-10,Friday,27,06:45,45,7.0,5.0,72,1,2026-04-10T06:45:03-07:00
Main Gym Fitness Gym,2026-04-10,Friday,28,07:00,0,12.0,9.0,72,1,2026-04-10T07:00:03-07:00
Main Gym Fitness Gym,2026-04-10,Friday,29,07:15,15,10.0,7.0,72,1,2026-04-10T07:15:03-07:00
Main Gym Fitness Gym,2026-04-10,Friday,30,07:30,30,8.0,6.0,72,1,2026-04-10T07:30:03-07:00
Main Gym Fitness Gym,2026-04-10,Friday,31,07:45,45,10.0,7.0,72,1,2026-04-10T07:45:03-07:00
Main Gym Fitness Gym,2026-04-10,Friday,32,08:00,0,21.0,15.0,72,1,2026-04-10T08:00:05-07:00
Main Gym Fitness Gym,2026-04-10,Friday,33,08:15,15,7.0,5.0,72,1,2026-04-10T08:15:03-07:00
Main Gym Fitness Gym,2026-04-10,Friday,34,08:30,30,19.0,14.0,72,1,2026-04-10T08:30:04-07:00
Main Gym Fitness Gym,2026-04-10,Friday,35,08:45,45,29.0,21.0,72,1,2026-04-10T08:45:03-07:00
Main Gym Fitness Gym,2026-04-10,Friday,36,09:00,0,36.0,26.0,72,1,2026-04-10T09:00:03-07:00
Main Gym Fitness Gym,2026-04-10,Friday,37,09:15,15,22.0,16.0,72,1,2026-04-10T09:15:03-07:00
Main Gym Fitness Gym,2026-04-10,Friday,38,09:30,30,38.0,27.0,72,1,2026-04-10T09:30:03-07:00
Main Gym Fitness Gym,2026-04-10,Friday,39,09:45,45,29.0,21.0,72,1,2026-04-10T09:45:04-07:00
Main Gym Fitness Gym,2026-04-10,Friday,40,10:00,0,36.0,26.0,72,1,2026-04-10T10:00:05-07:00
Main Gym Fitness Gym,2026-04-10,Friday,41,10:15,15,29.0,21.0,72,1,2026-04-10T10:15:03-07:00
Main Gym Fitness Gym,2026-04-10,Friday,42,10:30,30,32.0,23.0,72,1,2026-04-10T10:30:04-07:00
Main Gym Fitness Gym,2026-04-10,Friday,43,10:45,45,36.0,26.0,72,1,2026-04-10T10:45:03-07:00
Main Gym Fitness Gym,2026-04-10,Friday,44,11:00,0,62.0,45.0,72,1,2026-04-10T11:00:04-07:00
Main Gym Fitness Gym,2026-04-10,Friday,45,11:15,15,25.0,18.0,72,1,2026-04-10T11:15:03-07:00
Main Gym Fitness Gym,2026-04-10,Friday,46,11:30,30,42.0,30.0,72,1,2026-04-10T11:30:03-07:00
Main Gym Fitness Gym,2026-04-10,Friday,47,11:45,45,19.0,14.0,72,1,2026-04-10T11:45:04-07:00
Main Gym Fitness Gym,2026-04-10,Friday,48,12:00,0,25.0,18.0,72,1,2026-04-10T12:00:03-07:00
Main Gym Fitness Gym,2026-04-10,Friday,49,12:15,15,42.0,30.0,72,1,2026-04-10T12:15:03-07:00
Main Gym Fitness Gym,2026-04-10,Friday,50,12:30,30,43.0,31.0,72,1,2026-04-10T12:30:03-07:00
Main Gym Fitness Gym,2026-04-10,Friday,51,12:45,45,15.0,11.0,72,1,2026-04-10T12:45:03-07:00
Main Gym Fitness Gym,2026-04-10,Friday,52,13:00,0,22.0,16.0,72,1,2026-04-10T13:00:03-07:00
Main Gym Fitness Gym,2026-04-10,Friday,53,13:15,15,22.0,16.0,72,1,2026-04-10T13:15:03-07:00
Main Gym Fitness Gym,2026-04-10,Friday,54,13:30,30,22.0,16.0,72,1,2026-04-10T13:30:04-07:00
Main Gym Fitness Gym,2026-04-10,Friday,55,13:45,45,14.0,10.0,72,1,2026-04-10T13:45:04-07:00
Main Gym Fitness Gym,2026-04-10,Friday,56,14:00,0,21.0,15.0,72,1,2026-04-10T14:00:04-07:00
Main Gym Fitness Gym,2026-04-10,Friday,57,14:15,15,36.0,26.0,72,1,2026-04-10T14:15:04-07:00
Main Gym Fitness Gym,2026-04-10,Friday,58,14:30,30,39.0,28.0,72,1,2026-04-10T14:30:03-07:00
Main Gym Fitness Gym,2026-04-10,Friday,59,14:45,45,36.0,26.0,72,1,2026-04-10T14:45:04-07:00
Main Gym Fitness Gym,2026-04-10,Friday,60,15:00,0,56.0,40.0,72,1,2026-04-10T15:00:04-07:00
Main Gym Fitness Gym,2026-04-10,Friday,61,15:15,15,14.0,10.0,72,1,2026-04-10T15:15:03-07:00
Main Gym Fitness Gym,2026-04-10,Friday,62,15:30,30,38.0,27.0,72,1,2026-04-10T15:30:04-07:00
Main Gym Fitness Gym,2026-04-10,Friday,63,15:45,45,25.0,18.0,72,1,2026-04-10T15:45:04-07:00
Main Gym Fitness Gym,2026-04-10,Friday,64,16:00,0,22.0,16.0,72,1,2026-04-10T16:00:03-07:00
Main Gym Fitness Gym,2026-04-10,Friday,65,16:15,15,26.0,19.0,72,1,2026-04-10T16:15:03-07:00
Main Gym Fitness Gym,2026-04-10,Friday,66,16:30,30,28.0,20.0,72,1,2026-04-10T16:30:03-07:00
Main Gym Fitness Gym,2026-04-10,Friday,67,16:45,45,24.0,17.0,72,1,2026-04-10T16:45:03-07:00
Main Gym Fitness Gym,2026-04-10,Friday,68,17:00,0,17.0,12.0,72,1,2026-04-10T17:00:05-07:00
Main Gym Fitness Gym,2026-04-10,Friday,69,17:15,15,25.0,18.0,72,1,2026-04-10T17:15:03-07:00
Main Gym Fitness Gym,2026-04-10,Friday,70,17:30,30,18.0,13.0,72,1,2026-04-10T17:30:05-07:00
Main Gym Fitness Gym,2026-04-10,Friday,71,17:45,45,31.0,22.0,72,1,2026-04-10T17:45:12-07:00
Main Gym Fitness Gym,2026-04-10,Friday,72,18:00,0,19.0,14.0,72,1,2026-04-10T18:00:05-07:00
Main Gym Fitness Gym,2026-04-10,Friday,73,18:15,15,32.0,23.0,72,1,2026-04-10T18:15:04-07:00
Main Gym Fitness Gym,2026-04-10,Friday,74,18:30,30,24.0,17.0,72,1,2026-04-10T18:30:06-07:00
Main Gym Fitness Gym,2026-04-10,Friday,75,18:45,45,29.0,21.0,72,1,2026-04-10T18:45:04-07:00
Main Gym Fitness Gym,2026-04-10,Friday,76,19:00,0,28.0,20.0,72,1,2026-04-10T19:00:03-07:00
Main Gym Fitness Gym,2026-04-10,Friday,77,19:15,15,21.0,15.0,72,1,2026-04-10T19:15:03-07:00
Main Gym Fitness Gym,2026-04-10,Friday,78,19:30,30,18.0,13.0,72,1,2026-04-10T19:30:03-07:00
